,artist,gender,category,retrieved,genre
5977,Deryl Dodd,male,American_country_singers,DERYL DODD,"['red dirt', 'roots americana', 'texas country']"
5978,Des O'Connor,male,English_male_singers,Des O'Connor,['merseybeat']
5979,Des de Moor,male,English_male_singers,Des De Moor,[]
5980,Des'ree,female,English_female_singers,none,none
5981,Desi Arnaz,male,American_male_singers,Desi Arnaz,[]
5982,Desiigner,male,African-American_male_rappers,Desiigner,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']"
5983,Desireless,female,French_female_singers,Desireless,['italian disco']
5984,Desireé Bassett,female,American_female_guitarists,Desiree' Bassett,[]
5985,Desirée Goyette,female,American_female_singers,Desiree Goyette,[]
5986,Desmond Kelly,male,Australian_male_singers,Desmond Kelly,[]
5987,Dessa,female,American_female_singers,Dessa,"['abstract hip hop', 'hip pop', 'minnesota hip hop']"
5988,Destiny Lightsy,female,African-American_female_singers,none,none
5989,Detail,male,American_male_singer-songwriters,Detail,[]
5990,Detlev Bork,male,Male_guitarists,Detlev Bork,[]
5991,Detour City,female,British_female_singers,Detour City,[]
5992,Detroit Junior,male,American_male_singers,Detroit Junior,['chicago blues']
5993,Dev,female,American_female_singer-songwriters,Devin Dawson,"['contemporary country', 'country pop', 'modern country rock']"
5994,Devan Ekambaram,male,American_male_singers,Devan Ekambaram,['filmi']
5995,Devendra Banhart,male,American_male_singers,Devendra Banhart,"['chamber pop', 'freak folk', 'indie rock']"
5996,Devika Mathur,female,Canadian_female_singers,none,none
5997,Devin Bronson,male,American_male_guitarists,Devin Bronson,[]
5998,Devin Cuddy,male,Canadian_male_singers,The Devin Cuddy Band,[]
5999,Devin Davis,male,American_male_singer-songwriters,Devin Davis,[]
6000,Devin Hoff,male,American_male_guitarists,Devin Hoffman,['rebel blues']
6001,Devin Sarno,male,American_male_guitarists,Devin Sarno,[]
6002,Devin the Dude,male,African-American_male_rappers,Devin The Dude,"['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'rap', 'southern hip hop', 'trap']"
6003,Devon Allman,male,American_male_guitarists,Devon Allman,['modern blues rock']
6004,Devon Glenn,male,American_male_singers,none,none
6005,Devon Sproule,female,American_female_guitarists,Devon Sproule,"['charlottesville indie', 'kingston on indie']"
6006,Devon Werkheiser,male,American_male_singers,Devon Werkheiser,[]
6007,Devyn Rose,female,American_female_pop_singers,Devyn Rose,[]
6008,Deweare,male,Male_guitarists,Deweare,[]
6009,Dewey Bunnell,male,American_male_guitarists,Dewey Bunnell,[]
6010,Dexter Holland,male,American_male_guitarists,Dexter Holland,[]
6011,Dexter Roberts,male,American_country_singers,Dexter Roberts,[]
6012,Dez Cadena,male,American_male_guitarists,Dez Cadena,[]
6013,Dez Dickerson,male,American_male_guitarists,none,none
6014,Dez Fafara,male,American_male_singers,Dez Fafara,[]
6015,Dez Nado,male,African-American_male_rappers,Dez Nado,['florida rap']
6016,Dhani Harrison,male,English_male_singers,Dhani Harrison,['british alternative rock']
6017,Dhani Lennevald,male,Swedish_male_singers,none,none
6018,Dhar Braxton,female,American_female_singers,Dhar Braxton,[]
6019,Dhee,female,Australian_female_singers,Dhee,[]
6020,Dia Chakravarty,female,British_female_singers,Dia Sudeshna Chakravarty,[]
6021,Dia Frampton,female,American_female_guitarists,Dia Frampton,[]
6022,Diabolic,male,American_male_rappers,Diabolic,"['conscious hip hop', 'underground rap']"
6023,Diahann Carroll,female,African-American_female_singers,Diahann Carroll,[]
6024,Diamanda Galás,female,American_female_singers,Diamanda Galás,"['experimental', 'experimental vocal', 'industrial', 'laboratorio']"
6025,Diamond D,male,African-American_male_rappers,Neil Diamond,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']"
6026,Diamond Rings,male,Canadian_male_singers,Diamond Rings,['metropopolis']
6027,Diamond Teeth Mary,female,American_female_singers,Diamond Teeth Mary,[]
6028,Diamond White,female,African-American_female_singers,Diamond White,[]
6029,Diana Anaid,female,Australian_female_pop_singers,Diana Anaid,[]
6030,Diana Barrows,female,American_female_singers,none,none
6031,Diana Coupland,female,English_female_singers,Diana Coupland,[]
6032,Diana Darrin,female,American_female_singers,none,none
6033,Diana Darvey,female,English_female_singers,none,none
6034,Diana DeGarmo,female,American_female_singer-songwriters,Diana DeGarmo,['idol']
6035,Diana Decker,female,English_female_singers,Diana Decker,[]
6036,Diana Gutkind,female,English_female_singers,none,none
6037,Diana Jones,female,American_female_country_singers,Diana Jones,['folk']
6038,Diana Morrison,female,British_female_singers,Diana Morrison,[]
6039,Diana Ross,female,African-American_female_singers,Diana Ross,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
6040,Diana Rouvas,female,Australian_female_singers,Diana Rouvas,"['australian talent show', 'deep talent show']"
6041,Diana Trask,female,Australian_female_pop_singers,Diana Trask,[]
6042,Diana Vickers,female,English_female_pop_singers,Diana Vickers,"['electropop', 'post-teen pop', 'talent show']"
6043,Diane Birch,female,American_female_singer-songwriters,Diane Birch,['folk-pop']
6044,Diane Charlemagne,female,English_female_singers,Diane Charlemagne,[]
6045,Diane Chase,female,Canadian_female_singers,Diane Chase,['canadian country']
6046,Diane Cluck,female,American_female_guitarists,Diane Cluck,"['anti-folk', 'freak folk', 'new weird america']"
6047,Diane Dufresne,female,Canadian_female_pop_singers,Diane Dufresne,[]
6048,Diane Ray,female,American_female_singers,none,none
6049,Diane Renay,female,American_female_pop_singers,Diane Renay,['brill building pop']
6050,Diane Schuur,female,American_female_jazz_singers,Diane Schuur,['vocal jazz']
6051,Diane Shaw,female,British_female_singers,Diane Shaw,[]
6052,Diane Solomon,female,American_female_singers,none,none
6053,Dianna Agron,female,American_female_singers,none,none
6054,Dianne Brooks,female,American_female_jazz_singers,Dianne Brooks,[]
6055,Dianne Leigh,female,Canadian_female_singers,none,none
6056,Dianne Pilkington,female,English_female_singers,Dianne Pilkington,[]
6057,Dianne Reeves,female,American_female_jazz_singers,Dianne Reeves,"['contemporary vocal jazz', 'vocal jazz']"
6058,Dice,male,African-American_male_rappers,Dice Soho,"['houston rap', 'viral trap']"
6059,Dice Raw,male,African-American_male_rappers,Dice Raw,"['philly rap', 'wrestling']"
6060,Dick Campbell,male,American_male_singer-songwriters,Dick Campbell,[]
6061,Dick Curless,male,American_country_singers,Dick Curless,"['bakersfield sound', 'truck-driving country']"
6062,Dick Dale,male,American_male_guitarists,Dick Dale and his Del-Tones,['surf music']
6063,Dick Damron,male,Canadian_male_singers,Dick Damron,['canadian country']
6064,Dick Diamonde,male,Male_guitarists,none,none
6065,Dick Edwards,male,English_male_singers,Dickon Edwards,[]
6066,Dick Feller,male,American_country_singers,Dick Feller,['novelty']
6067,Dick Garcia,male,American_male_guitarists,Dick Garcia,[]
6068,Dick Gaughan,male,Male_guitarists,Dick Gaughan,"['british folk', 'celtic', 'folk', 'irish folk', 'traditional british folk']"
6069,Dick Glasser,male,American_male_singers,Dick Glasser,['vintage rockabilly']
6070,Dick James,male,British_male_singers,James Luther Dickinson,[]
6071,Dick Leger,male,American_male_guitarists,none,none
6072,Dick Lucas,male,British_male_singers,none,none
6073,Dick McDonough,male,American_male_guitarists,Dick McDonough,[]
6074,Dick Miles,male,American_country_singers,Dick Miles,[]
6075,Dick Morrissey,male,English_male_composers,Dick Morrissey,['british jazz']
6076,Dick Powell,male,American_male_singers,Dick Powell,['vintage hollywood']
6077,Dick Rivers,male,French_male_singers,Dick Rivers,[]
6078,Dick Robertson,male,American_male_singers,Dick Robertson,[]
6079,Dick Siegel,male,American_male_guitarists,Dick Siegel,['michigan indie']
6080,Dick Thomas,male,American_country_singers,Thomas Dickey,[]
6081,Dick Todd,male,Canadian_male_singers,Dick Todd,[]
6082,Dick Wagner,male,American_male_guitarists,Dick Wagner,[]
6083,Dick Williams,male,American_male_singers,Dick Williams,[]
6084,Dickey Betts,male,American_male_guitarists,Dickey Betts,"['blues rock', 'country rock', 'southern rock']"
6085,Dickey Lee,male,American_country_singers,Dickey Lee,[]
6086,Dickie Peterson,male,American_male_guitarists,Dickie Peterson,[]
6087,Dickie Pride,male,English_male_singers,Dickie Pride,[]
6088,Dickie Thompson,male,American_male_guitarists,Dickie Boy Thompson,[]
6089,Dickie Valentine,male,English_male_singers,Dickie Valentine,[]
6090,Didi Benami,female,American_female_guitarists,Didi Benami,['idol']
6091,Didier Barbelivien,male,French_male_singers,Didier Barbelivien,"['chanson', 'classic french pop']"
6092,Dido,female,British_female_singers,Dido,"['dance pop', 'new wave pop', 'pop rock']"
6093,Didz Hammond,male,Male_guitarists,none,none
6094,Diego Barber,male,Male_guitarists,Diego Barber,[]
6095,Diego Del Morao,male,Male_guitarists,Diego del Morao,"['cante flamenco', 'flamenco', 'flamenco guitar']"
6096,Diego del Gastor,male,Male_guitarists,Diego Del Gastor,['flamenco guitar']
6097,Dierks Bentley,male,American_country_singers,Dierks Bentley,"['contemporary country', 'country', 'country road', 'modern country rock']"
6098,Diesel,male,Australian_male_singers,Vin Diesel,[]
6099,Dieter Rubach,male,Male_guitarists,Dieter Rubach,[]
6100,Dig Richards,male,Australian_male_singers,Dig Richards,[]
6101,Digby Bell,male,American_male_singers,Tim Digby-Bell,[]
6102,Dijon Prioleau,male,American_male_singers,none,none
6103,Dik Evans,male,Male_guitarists,none,none
6104,Dilana,female,Female_rock_singers,Dilana,[]
6105,Dilba,female,Swedish_female_singers,Dilbagh Singh,[]
6106,Dilermando Reis,male,Male_guitarists,Dilermando Reis,"['brazilian composition', 'choro', 'velha guarda', 'violao']"
6107,Dimebag Darrell,male,American_male_guitarists,Dimebag Darrell,"['groove metal', 'southern metal']"
6108,Dimitri Illarionov,male,Male_guitarists,Dimitri Illarionov,[]
6109,Dimitri Minakakis,male,American_male_singers,none,none
6110,Dina Carroll,female,English_female_singers,Dina Carroll,"['diva house', 'new wave pop']"
6111,Dina Richardson,female,American_female_singers,none,none
6112,Dinah Cancer,female,American_female_singers,Dinah Cancer,[]
6113,Dinah Nah,female,Swedish_female_singers,Dinah Nah,"['europop', 'eurovision', 'swedish pop']"
6114,Dinah Shore,female,American_female_singers,Dinah Shore,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']"
6115,Dinah Washington,female,African-American_female_singers,Dinah Washington,"['adult standards', 'jazz', 'jazz blues', 'lounge', 'soul', 'swing', 'vocal jazz']"
6116,Dino,male,American_male_singers,Dinosaur Jr.,"['alternative pop', 'alternative rock', 'dream pop', 'garage rock', 'grunge', 'indie rock', 'lo-fi', 'modern rock', 'noise pop', 'noise rock', 'permanent wave', 'post-hardcore', 'post-punk', 'power pop', 'punk', 'rock']"
6117,Dino 7 Cordas,male,Male_guitarists,Dino 7 Cordas,[]
6118,Dino Cazares,male,American_male_guitarists,Dino Cazares,[]
6119,Dino DiMuro,male,American_male_guitarists,none,none
6120,Dino Verde,male,Male_songwriters,Dino Verde,[]
6121,Diomedes Matos,male,American_male_guitarists,none,none
6122,Dion DiMucci,male,American_male_singers,Dion,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']"
6123,Dion Fischer,male,American_male_guitarists,none,none
6124,Dion Jenkins,male,American_male_singer-songwriters,Dion Jenkins,[]
6125,Dion Payton,male,American_male_guitarists,Dion Payton,['chicago blues']
6126,Dionisio Aguado y García,male,Male_guitarists,none,none
6127,Dionne Bromfield,female,English_female_singers,Dionne Bromfield,"['british soul', 'neo soul']"
6128,Dionne Farris,female,African-American_female_singers,Dionne Farris,[]
6129,Dionne Rakeem,female,English_female_singers,none,none
6130,Dionne Warwick,female,African-American_female_singers,Dionne Warwick,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
6131,Dionté Boom,male,African-American_male_rappers,Dionté BOOM,[]
6132,Dirk Schlächter,male,Male_guitarists,none,none
6133,Dirk Steffens,male,Male_guitarists,none,none
6134,Dirty Harry,female,English_female_singers,Dirty Harry,[]
6135,Disco King Mario,male,African-American_male_rappers,none,none
6136,Diunna Greenleaf,female,African-American_female_singers,Diunna Greenleaf,['texas blues']
6137,Diva Gray,female,American_female_singers,Diva Gray,[]
6138,Diva Zappa,female,American_female_singers,none,none
6139,Diverse,male,African-American_male_rappers,Diverse Character,['deep underground hip hop']
6140,Divine,male,American_male_pop_singers,Kira Divine,[]
6141,Divine Styler,male,African-American_male_rappers,Divine Styler,['afrofuturism']
6142,Divinity Roxx,female,American_female_guitarists,Divinity Roxx,['electric bass']
6143,Dixie Carter,female,American_female_singers,Dixie Carter,['cabaret']
6144,Dixie Dunbar,female,American_female_singers,Dixie Dunbar,[]
6145,Dixie Lee,female,American_female_singers,Dixie Lee Crosby,['torch song']
6146,Diz Disley,male,Male_guitarists,The Diz Disley Trio,[]
6147,Dizzy Gillespie,male,American_male_singers,Dizzy Gillespie,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet', 'latin jazz', 'soul jazz', 'stride', 'swing', 'vocal jazz']"
6148,Dizzy Wright,male,African-American_male_rappers,Dizzy Wright,"['conscious hip hop', 'deep underground hip hop', 'hip hop', 'indie pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
6149,Django Bates,male,English_male_composers,Django Bates,"['avant-garde jazz', 'british jazz']"
6150,Django Walker,male,American_country_singers,Django Walker,['texas country']
6151,Djoir,female,American_female_pop_singers,Djoir Jordan,[]
6152,Djolpa McKenzie,male,Australian_male_singers,none,none
6153,Doap Nixon,male,American_male_rappers,Doap Nixon,[]
6154,Dobie Gray,male,African-American_male_singers,Dobie Gray,"['motown', 'northern soul']"
6155,Doc Cox,male,English_male_singers,none,none
6156,Doc Coyle,male,American_male_guitarists,Doc Coyle,[]
6157,Doc Neeson,male,Australian_male_singers,none,none
6158,Doc Pomus,male,American_male_singers,Doc Pomus,[]
6159,Doc Powell,male,American_male_guitarists,Doc Powell,['smooth jazz']
6160,Doc Souchon,male,American_male_guitarists,"Edmond ""Doc"" Souchon",[]
