artist,gender,category,genre,
Smiley Burnette,male,American_country_singers,country boogie,
Smiley Culture,male,English_male_singers,,
Smith Ballew,male,American_country_singers,,
Smitty,male,African-American_male_rappers,,
Smoke DZA,male,African-American_male_rappers,"alternative hip hop, boom bap, harlem hip hop, hip hop, rap, southern hip hop, trap, underground hip hop",
Smoke E. Digglera,male,African-American_male_rappers,,
Smokey Hogg,male,American_country_singers,"texas blues, traditional blues",
Smokey Hormel,male,American_male_guitarists,,
Smokey Mayfield,male,American_country_singers,,
Smokey Robinson,male,African-American_male_singers,"classic soul, disco, funk, motown, quiet storm, soul, southern soul",
Smokey Rogers,male,American_country_singers,,
Smokey Wilson,male,American_male_guitarists,electric blues,
Smokie Norful,male,American_male_singers,"gospel, gospel r&b",
Smokin' Joe Kubek,male,American_male_guitarists,"electric blues, modern blues, power blues-rock",
Smoky Babe,male,American_male_guitarists,louisiana blues,
Smoky Dawson,male,Australian_male_singers,"australian country, classic australian country",
Snatam Kaur,female,American_female_singer-songwriters,"healing, kirtan, meditation, shamanic",
Sneaky Pete Kleinow,male,American_male_guitarists,steel guitar,
Snooks Eaglin,male,American_male_guitarists,"acoustic blues, blues, louisiana blues, new orleans blues, traditional blues",
Snooky Lanson,male,American_male_singers,,
Snooky Pryor,male,American_male_singers,"blues, chicago blues, electric blues, harmonica blues",
Snoop Dogg,male,African-American_male_rappers,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",
Snootie Wild,male,African-American_male_rappers,"deep southern trap, memphis hip hop, trap",
Snot Dudley,male,American_male_guitarists,,
Snow,male,Canadian_male_singers,,
Snow Tha Product,female,American_female_singers,"rap latina, trap queen",
Snuffy Jenkins,male,American_country_singers,"banjo, old-time, traditional bluegrass",
SoMo,male,American_male_singer-songwriters,"dance pop, deep pop r&b, pop, post-teen pop, r&b",
SoShy,female,American_female_singer-songwriters,,
Soan,male,French_male_singers,,
Sofi Bonde,female,Swedish_female_singers,,
Sofia Carson,female,American_female_pop_singers,"pop, post-teen pop, social media pop",
Sofia Ellar,female,English_female_singer-songwriters,"latin viral pop, spanish pop",
Sofia Essaïdi,female,French_female_singers,"french movie tunes, french pop",
Sofia J,female,American_female_pop_singers,,
Sofia Jannok,female,Swedish_female_singers,"nordic folk, sami, yoik",
Sofia Karlberg,female,Swedish_female_singers,"post-teen pop, viral pop",
Sofia Karlsson,female,Swedish_female_singers,"classic swedish pop, folkmusik, nordic folk, swedish jazz, swedish singer-songwriter",
Sofia Källgren,female,Swedish_female_singers,classic swedish pop,
Sofia Mestari,female,French_female_singers,,
Sofia Shinas,female,Canadian_female_singers,,
Sofia Talvik,female,Swedish_female_singers,"etherpop, swedish singer-songwriter",
Sofiane,male,French_male_singers,"francoton, french hip hop, french pop, pop urbaine, rap conscient, rap francais",
Sohini Alam,female,English_female_singers,,
Sohn,male,English_male_singer-songwriters,"big room, dance pop, deep pop edm, edm, progressive electro house, swedish pop, swedish tropical house, tropical house",
Soko,female,French_female_singers,,
Solange Knowles,female,African-American_female_singer-songwriters,"afrofuturism, alternative r&b, art pop, dance pop, electropop, escape room, hip pop, indie r&b, indie soul, neo soul, pop, r&b, urban contemporary",
Soldat Jahman,male,French_male_singers,,
Solomon Burke,male,African-American_male_singers,"brill building pop, classic soul, funk, motown, soul, soul blues, southern soul, vocal jazz",
Solomon King,male,American_male_singers,,
Solorazaf,male,Male_guitarists,,
Somi,female,American_female_singers,k-pop,
Son Bonds,male,American_male_guitarists,country blues,
Son House,male,American_male_guitarists,"acoustic blues, blues, country blues, delta blues, traditional blues, traditional folk",
Son Lewis,male,American_male_guitarists,,
Son Seals,male,American_male_guitarists,"blues, chicago blues, electric blues, modern blues",
Sondre Lerche,male,Male_guitarists,"bergen indie, norwegian indie",
Sonia,female,English_female_pop_singers,,
Sonia Jones,female,Female_rock_singers,,
Sonia Leigh,female,American_female_country_singers,,
Sonia Tetlow,female,American_female_singers,,
Sonia Yasmin Ali,female,English_female_singers,,
Sonika Vaid,female,American_female_singers,,
Sonique,female,English_female_singers,,
Sonja Aldén,female,Swedish_female_singers,"classic swedish pop, europop, swedish pop",
Sonja Ball,female,Canadian_female_singers,,
Sonja Kristina,female,English_female_singers,,
Sonja Tallis,female,Australian_female_singers,,
Sonny Black,male,Male_guitarists,,
Sonny Bono,male,American_male_singer-songwriters,brill building pop,
Sonny Boy Nelson,male,American_male_guitarists,"country blues, delta blues",
Sonny Burgess,male,American_country_singers,texas country,
Sonny Charles,male,American_male_singers,,
Sonny Curtis,male,American_country_singers,,
Sonny Digital,male,African-American_male_rappers,"atl hip hop, vapor trap",
Sonny Fisher,male,American_country_singers,"rockabilly, traditional rockabilly",
Sonny Forriest,male,American_male_guitarists,,
Sonny Greenwich,male,Male_guitarists,,
Sonny J Mason,male,Scottish_male_singers,,
Sonny James,male,American_country_singers,nashville sound,
Sonny King,male,American_male_singers,,
Sonny Moorman,male,American_male_guitarists,power blues-rock,
Sonny Osborne,male,American_male_singers,"banjo, instrumental bluegrass, traditional bluegrass",
Sonny Rhodes,male,American_male_guitarists,delta blues,
Sonny Rodgers,male,African-American_male_singers,,
Sonny Sandoval,male,American_male_singers,,
Sonny Seeza,male,African-American_male_rappers,,
Sonny Sharrock,male,American_male_guitarists,"avant-garde jazz, experimental, free improvisation, free jazz, jazz guitar, spiritual jazz",
Sonny T.,male,American_male_guitarists,"bay area indie, freak folk, popgaze",
Sonny Throckmorton,male,American_country_singers,,
Sonny Turner,male,American_male_singers,,
Sonny Vincent,male,American_male_singers,garage punk,
Sonya Isaacs,female,American_female_country_singers,country dawn,
Sonya Kitchell,female,American_female_guitarists,"ectofolk, lilith, western mass indie",
Sonyae Elise,female,American_female_singer-songwriters,,
Soopafly,male,African-American_male_rappers,"g funk, west coast rap",
Sooyoung Park,male,American_male_singers,,
Sophia Baddeley,female,English_female_singers,,
Sophia Churney,female,English_female_singers,,
Sophie Auster,female,American_female_singer-songwriters,ectofolk,
Sophie B. Hawkins,female,American_female_guitarists,"lilith, new wave pop, pop rock",
Sophie Beem,female,American_female_pop_singers,,
Sophie Bennett,female,Canadian_female_singers,,
Sophie Choudry,female,British_female_singers,,
Sophie Delmas,female,French_female_singers,french movie tunes,
Sophie Ellis-Bextor,female,English_female_singer-songwriters,"dance pop, disco house, europop, new wave pop, pop rock",
Sophie Koh,female,Australian_female_pop_singers,melbourne indie,
Sophie Lawrence,female,English_female_singers,,
Sophie McDonnell,female,English_female_singers,,
Sophie Moleta,female,Australian_female_pop_singers,,
Sophie Monk,female,Australian_female_pop_singers,,
Sophie Rimheden,female,Swedish_female_singers,swedish electropop,
Sophie Serafino,female,Australian_female_singers,bow pop,
Sophie Tucker,female,American_female_jazz_singers,"torch song, vaudeville, vintage jazz",
Sophie Vaillancourt,female,Canadian_female_singers,,
Sophie Zelmani,female,Swedish_female_singers,"classic swedish pop, swedish singer-songwriter",
Sophiya Haque,female,English_female_singers,,
Soprano,male,French_male_singers,"francoton, french hip hop, french pop, rap marseille",
Soraya,female,American_female_singers,"colombian pop, latin, latin pop, mexican pop, spanish pop",
Sorcha Ní Ghuairim,female,Irish_female_singers,irish gaelic folk,
Souf,male,French_male_singers,"francoton, french pop",
Soul Khan,male,American_male_rappers,jewish hip hop,
Soulja Boy,male,African-American_male_rappers,"atl hip hop, dance pop, dirty south rap, pop rap, rap, southern hip hop, trap",
Soulja Slim,male,African-American_male_rappers,"bounce, deep southern trap, dirty south rap, gangster rap, new orleans rap, southern hip hop, trap",
Southernaires,male,American_male_singers,"contemporary gospel, praise",
Southside,male,African-American_male_rappers,,
Southside Johnny,male,American_male_singers,"heartland rock, pub rock",
SpaceGhostPurrp,male,African-American_male_rappers,"miami hip hop, phonk, underground hip hop, vapor trap",
Spade Cooley,male,American_country_singers,"oklahoma country, western swing",
Sparkle,female,African-American_female_singer-songwriters,pony,
Sparkle Moore,female,American_female_singers,,
Speak!,male,American_male_rappers,"melodic rap, pop rap, rap, southern hip hop, trap",
Special Ed,male,African-American_male_rappers,"electro, hardcore hip hop, harlem hip hop, hip hop, hip house, old school hip hop, rap",
Special K,male,African-American_male_rappers,,
Speckled Red,male,American_male_singers,"boogie-woogie, piano blues",
Speech,male,African-American_male_rappers,"chillhop, japanese chillhop, lo-fi beats",
Speech Debelle,female,English_female_rappers,lgbtq+ hip hop,
Speedy Haworth,male,American_country_singers,,
Speedy Keen,male,English_male_singers,,
Speedy West,male,American_male_guitarists,steel guitar,
Spencer Albee,male,American_male_singer-songwriters,deep new americana,
Spencer Bohren,male,American_male_guitarists,wyoming roots,
Spencer Day,male,American_male_singer-songwriters,contemporary vocal jazz,
Spencer Gibb,male,English_male_singers,,
Spencer Krug,male,Canadian_male_singers,,
Spencer P. Jones,male,Male_guitarists,,
Spencer Seim,male,American_male_guitarists,,
Spensha Baker,female,American_female_singers,praise,
Spice 1,male,African-American_male_rappers,"g funk, gangster rap, hip hop, hyphy, rap, west coast rap, west coast trap",
Spider Loc,male,African-American_male_rappers,west coast trap,
Spider One,male,American_male_singers,,
Spike,male,English_male_singers,,
Spike Slawson,male,American_male_singers,,
Spliff Star,male,African-American_male_rappers,,
Spoonie Gee,male,African-American_male_rappers,"electro, harlem hip hop, hip house, old school hip hop",
Spot,male,African-American_male_rappers,"adult standards, big band, lounge, swing, vocal harmony group",
Spyder-D,male,African-American_male_rappers,,
Squarepusher,male,Male_guitarists,"abstract, bass music, drill and bass, electro, electronica, intelligent dance music, microhouse, ninja, trip hop",
Squire Parsons,male,American_male_singer-songwriters,southern gospel,
Sshh Liguz,female,Australian_female_singers,,
St. Louis Jimmy Oden,male,American_male_singers,,
St. Vincent,female,American_female_guitarists,"art pop, chamber pop, electropop, escape room, etherpop, freak folk, indie pop, indie rock, indietronica, metropopolis",
Stacey Earle,female,American_female_country_singers,,
Stacey Jackson,female,Canadian_female_pop_singers,,
Stacey Kent,female,American_female_jazz_singers,"adult standards, contemporary vocal jazz, lounge, vocal jazz",
Stacey McClean,female,English_female_pop_singers,,
Stacey Q,female,American_female_pop_singers,"freestyle, hi-nrg",
Stacey Solomon,female,English_female_pop_singers,,
Stacey Tappan,female,American_female_singers,,
Stacie Orrico,female,American_female_singer-songwriters,"candy pop, dance pop, europop, post-teen pop",
Stacy Barthe,female,African-American_female_singer-songwriters,,
Stacy Burk,male,American_country_singers,,
Stacy Clark,female,American_female_singer-songwriters,,
Stacy Dean Campbell,male,American_country_singers,neo-traditional country,
Stacy Earl,female,American_female_singers,,
Stacy Francis,female,African-American_female_singer-songwriters,talent show,
Stacy Jones,male,American_male_guitarists,,
Stacy Lattisaw,female,American_female_singers,"disco, funk, new jack swing, post-disco, quiet storm, urban contemporary",
Stacy Mitchhart,male,American_male_guitarists,blues-rock guitar,
Stacy Rowles,female,American_female_singers,,
Stagga Lee,male,American_male_rappers,,
Stalley,male,African-American_male_rappers,"alternative hip hop, soul flow, underground hip hop",
Stan Beaver,male,American_male_singers,,
Stan Bush,male,American_male_singers,melodic hard rock,
Stan Frazier,male,American_male_singers,,
Stan Meissner,male,Canadian_male_singers,,
