index,artist,retrieved,genre
2367,Tommy Bolin,https://en.wikipedia.org/wiki/Tommy_Bolin,"['Hard rock', 'Heavy metal music', 'Jazz fusion', 'Blues rock', 'Funk rock']"
2368,Nicholas Clapton,none,none
2369,Mats Levén,https://en.wikipedia.org/wiki/Mats_Levén,"['Heavy metal music', 'Hard rock']"
2370,Homeboy Sandman,https://en.wikipedia.org/wiki/Homeboy_Sandman,"['Hip hop music', 'Alternative hip hop']"
2371,Serayah,none,none
2372,Olivier Manchion,none,none
2373,Romanthony,https://en.wikipedia.org/wiki/Romanthony,"['Garage house', 'Deep house', 'House music']"
2374,Penny DeHaven,https://en.wikipedia.org/wiki/Penny_DeHaven,['Country music']
2375,Anicée Alvina,none,none
2376,Brian Vollmer,https://en.wikipedia.org/wiki/Brian_Vollmer,"['Hard rock', 'Heavy metal music']"
2377,Shirley Gunter,https://en.wikipedia.org/wiki/Shirley_Gunter,"['R&amp;B', 'Gospel music']"
2378,Rico,none,none
2379,Cyndi Thomson,https://en.wikipedia.org/wiki/Cyndi_Thomson,['Country music']
2380,Buffy Lawson,https://en.wikipedia.org/wiki/Buffy_Lawson,['Country music']
2381,Daniel Ivankovich,none,none
2382,Nocando,https://en.wikipedia.org/wiki/Nocando,['Hip hop music']
2383,Shorty Long,https://en.wikipedia.org/wiki/Shorty_Long,"['Rhythm and blues', 'Soul music']"
2384,Bernice Edwards,https://en.wikipedia.org/wiki/Bernice_Edwards,['Classic female blues']
2385,George F. Houston,none,none
2386,Morton Harvey,https://en.wikipedia.org/wiki/Morton_Harvey,"['Blues', 'Protest song']"
2387,Martin Newell,https://en.wikipedia.org/wiki/Martin_Newell_(musician),"['Pop music', 'Indie pop', 'Guitar pop']"
2388,Stacy Jones,https://en.wikipedia.org/wiki/Stacy_Jones,"['Power pop', 'Pop punk', 'Alternative rock', 'Punk rock']"
2389,Adam Ant,https://en.wikipedia.org/wiki/Adam_Ant,"['New wave music', 'Post-punk', 'Alternative rock', 'Dance-rock']"
2390,Aria Johnson,https://en.wikipedia.org/wiki/Aria_Johnson,"['Pop Music', 'Acoustic music', 'Adult Contemporary']"
2391,Christopher Rees,none,none
2392,Foley,none,none
2393,Matt Costa,https://en.wikipedia.org/wiki/Matt_Costa,"['Indie rock', 'Folk rock']"
2394,Vinnie Paz,https://en.wikipedia.org/wiki/Vinnie_Paz,"['Hip hop music', 'Underground hip hop', 'Hardcore rap', 'Political hip hop', 'Horrorcore', 'Conscious hip hop']"
2395,Benjamin Siksou,none,none
2396,Robert Fleischman,https://en.wikipedia.org/wiki/Robert_Fleischman,"['Rock music', 'Hard rock', 'Progressive rock', 'Glam metal', 'Heavy metal music']"
2397,Jack Reno,https://en.wikipedia.org/wiki/Jack_Reno,['Country music']
2398,Scotty Granger,https://en.wikipedia.org/wiki/Scotty_Granger,"['R&amp;B', 'Techno']"
2399,Glenn Medeiros,https://en.wikipedia.org/wiki/Glenn_Medeiros,"['Pop rock', 'Adult contemporary music', 'R&amp;B']"
2400,Blueprint,https://en.wikipedia.org/wiki/Blueprint_(rapper),['Hip hop music']
2401,Danny L Harle,https://en.wikipedia.org/wiki/Danny_L_Harle,"['Electronic music', 'Pop music', 'Classical music']"
2402,Elvin Bishop,https://en.wikipedia.org/wiki/Elvin_Bishop,"['Blues', 'Blue-eyed soul', 'Blues rock', 'Country rock', 'Tulsa Sound']"
2403,Tina Root,none,none
2404,Colin Marston,https://en.wikipedia.org/wiki/Colin_Marston,"['Technical death metal', 'Black metal', 'Avant-garde music']"
2405,Baby Gramps,https://en.wikipedia.org/wiki/Baby_Gramps,"['Folk music', 'Country music', 'Americana (music)', 'Blues']"
2406,EJ,https://en.wikipedia.org/wiki/EJ_(singer),"['Pop music', 'Urban culture']"
2407,Rob Evan,none,none
2408,Andy Hallett,none,none
2409,Whitney Houston,https://en.wikipedia.org/wiki/Whitney_Houston,"['Contemporary R&amp;B', 'Pop music', 'Soul music', 'Gospel music', 'Dance music']"
2410,Patty Smyth,https://en.wikipedia.org/wiki/Patty_Smyth,"['Rock music', 'Pop rock', 'New wave music']"
2411,Chadwick Stokes Urmston,https://en.wikipedia.org/wiki/Chadwick_Stokes_Urmston,"['Rock music', 'Reggae', 'Funk', 'Acoustic music', 'Ska']"
2412,Shiyani Ngcobo,https://en.wikipedia.org/wiki/Shiyani_Ngcobo,['Maskandi']
2413,Bec Hewitt,https://en.wikipedia.org/wiki/Bec_Hewitt,['Power pop']
2414,Andy Duncan,https://en.wikipedia.org/wiki/Andy_Duncan_(musician),"['Alternative rock', 'Power pop', 'Pop rock', 'Indie rock', 'Indie pop']"
2415,Belinda Chapple,https://en.wikipedia.org/wiki/Belinda_Chapple,[]
2416,Bobby V,https://en.wikipedia.org/wiki/Bobby_V,"['Contemporary R&amp;B', 'Hip hop music']"
2417,David Heneker,none,none
2418,Hefe Wine,https://en.wikipedia.org/wiki/Hefe_Wine,"['Hip hop Music', 'R&amp;B', 'Screwed &amp; Chopped']"
2419,Teairra Marí,https://en.wikipedia.org/wiki/Teairra_Marí,"['Contemporary R&amp;B', 'Pop music']"
2420,Marie Bottrell,https://en.wikipedia.org/wiki/Marie_Bottrell,['Country music']
2421,Lafayette Thomas,https://en.wikipedia.org/wiki/Lafayette_Thomas,['Blues']
2422,Jeff Foxworthy,https://en.wikipedia.org/wiki/Jeff_Foxworthy,"['Observational comedy', 'Word play', 'Sitcom']"
2423,Norah Jones,https://en.wikipedia.org/wiki/Norah_Jones,"['Pop music', 'Jazz', 'Folk music', 'Country music']"
2424,Beth Orton,https://en.wikipedia.org/wiki/Beth_Orton,"['Folktronica', 'Folk rock', 'Trip hop']"
2425,Evelyn Knight,none,none
2426,Richie Wilcox,none,none
2427,Robin Sylvester,none,none
2428,Bobby Wright,https://en.wikipedia.org/wiki/Bobby_Wright,['Country music']
2429,Steve Lieberman,https://en.wikipedia.org/wiki/Steve_Lieberman,"['Punk rock', 'Art rock', 'Jewish rock', 'Garage punk (fusion genre)', 'Obscuro', 'Heavy metal music', 'Marching band', 'Jewish music', 'Jazz']"
2430,Dave Gunning,https://en.wikipedia.org/wiki/Dave_Gunning,"['Folk music', 'Celtic music']"
2431,Julie Covington,https://en.wikipedia.org/wiki/Julie_Covington,[]
2432,Jessa,none,none
2433,Roy Harris,none,none
2434,Holly Knight,https://en.wikipedia.org/wiki/Holly_Knight,"['Pop music', 'Rock music']"
2435,Florent Mothe,https://en.wikipedia.org/wiki/Florent_Mothe,[]
2436,Emil Gorovets,https://en.wikipedia.org/wiki/Emil_Gorovets,['Pop music']
2437,Siedah Garrett,https://en.wikipedia.org/wiki/Siedah_Garrett,['Contemporary R&amp;B']
2438,Helen Sjöholm,none,none
2439,Elbern Alkire,none,none
2440,Val Haller,none,none
2441,L. C. McKinley,https://en.wikipedia.org/wiki/L._C._McKinley,['Chicago blues']
2442,Martin Johnson,https://en.wikipedia.org/wiki/Martin_Johnson_(musician),"['Alternative rock', 'Pop rock', 'Pop punk', 'Emo', 'New wave music']"
2443,Wade Dominguez,none,none
2444,Gary Talley,https://en.wikipedia.org/wiki/Gary_Talley,"[""Rock 'n' roll"", 'Blues', 'Blue-eyed soul', 'Indie rock']"
2445,Raful Neal,none,none
2446,ASAP TyY,https://en.wikipedia.org/wiki/ASAP_TyY,['Hip hop music']
2447,Quilly,none,none
2448,Billy Swan,https://en.wikipedia.org/wiki/Billy_Swan,"['Country music', 'Rock and roll']"
2449,Buzz Osborne,https://en.wikipedia.org/wiki/Buzz_Osborne,"['Sludge metal', 'Grunge', 'Punk rock', 'Alternative metal']"
2450,Dallas Green,https://en.wikipedia.org/wiki/Dallas_Green_(musician),"['Folk music', 'Acoustic music', 'Alternative rock', 'Post-hardcore', 'Screamo', 'Melodic hardcore']"
2451,Alyce King Clarke,https://en.wikipedia.org/wiki/Alyce_King_Clarke,"['Swing music', 'Big band']"
2452,Samuel Vincent,none,none
2453,Neil Merryweather,https://en.wikipedia.org/wiki/Neil_Merryweather,[]
2454,George Tickner,https://en.wikipedia.org/wiki/George_Tickner,['Hard rock']
2455,Lacey Sculls,none,none
2456,Mimi Goese,none,none
2457,CeCe Winans,https://en.wikipedia.org/wiki/CeCe_Winans,"['Gospel music', 'Contemporary Christian music', 'Contemporary R&amp;B', 'Worship music', 'Urban contemporary gospel']"
2458,Alan Jackson,https://en.wikipedia.org/wiki/Alan_Jackson,"['Country music', 'Bluegrass music', 'Gospel music']"
2459,Alan Haynes,none,none
2460,Megan Slankard,https://en.wikipedia.org/wiki/Megan_Slankard,"['Pop music', 'Rock music']"
2461,Naomi Striemer,none,none
2462,Jordan Raskopoulos,none,none
2463,Otis Taylor,https://en.wikipedia.org/wiki/Otis_Taylor_(musician),"['Blues', 'Jazz']"
2464,Tunde Baiyewu,https://en.wikipedia.org/wiki/Tunde_Baiyewu,"['Pop music', 'Soul music', 'Easy listening']"
2465,Moraíto Chico II,none,none
2466,Patsy Montana,https://en.wikipedia.org/wiki/Patsy_Montana,"['Country music', 'Western music (North America)']"
2467,Adrian Zmed,none,none
2468,José Antonio Rodríguez,https://en.wikipedia.org/wiki/José_Antonio_Rodríguez_(musician),['Flamenco music']
2469,Lil' Mo,https://en.wikipedia.org/wiki/Lil'_Mo,"['Contemporary R&amp;B', 'Hip hop music']"
2470,Wiz Khalifa,https://en.wikipedia.org/wiki/Wiz_Khalifa,"['Hip hop music', 'Contemporary R&amp;B', 'Trap music']"
2471,Ernie Maresca,https://en.wikipedia.org/wiki/Ernie_Maresca,"['Rock and roll', 'Pop music', 'Doo-wop']"
2472,Jack Clement,https://en.wikipedia.org/wiki/Jack_Clement,"['Rock and roll', 'Country music', 'Folk music', 'Rockabilly']"
2473,Gerry Monroe,none,none
2474,Renee Grant-Williams,none,none
2475,Dr. Luke,https://en.wikipedia.org/wiki/Dr._Luke,"['Pop music', 'Hip hop music']"
2476,Templeton Thompson,https://en.wikipedia.org/wiki/Templeton_Thompson,['Country music']
2477,Theresa Harris,none,none
2478,Sonja Tallis,none,none
2479,Michelle Williams,https://en.wikipedia.org/wiki/Michelle_Williams_(singer),"['Contemporary R&amp;B', 'Urban contemporary gospel', 'Pop music', 'Dance music', 'Soul music']"
2480,H-Bomb Ferguson,https://en.wikipedia.org/wiki/H-Bomb_Ferguson,"['Rhythm and blues', 'Jump blues']"
2481,Darius Koski,none,none
2482,Annette Snell,https://en.wikipedia.org/wiki/Annette_Snell,"['Soul music', 'Rhythm and blues']"
2483,Tommy Victor,https://en.wikipedia.org/wiki/Tommy_Victor,"['Industrial metal', 'Alternative metal', 'Groove metal', 'Thrash metal', 'Hardcore punk', 'Crossover thrash', 'Hard rock', 'Electro (music)']"
2484,Dizzy Gillespie,https://en.wikipedia.org/wiki/Dizzy_Gillespie,"['Jazz', 'Bebop', 'Afro-Cuban jazz']"
2485,Minouche Barelli,none,none
2486,Codie Prevost,https://en.wikipedia.org/wiki/Codie_Prevost,"['Country music', 'Country rock']"
2487,James Blackwood,https://en.wikipedia.org/wiki/James_Blackwood,['Southern gospel']
2488,Sarah Tullamore,none,none
2489,Northcote,https://en.wikipedia.org/wiki/Northcote_(band),"['Folk rock', 'Punk rock', 'Post-hardcore']"
2490,Aaron Gillespie,https://en.wikipedia.org/wiki/Aaron_Gillespie,"['Metalcore', 'Post-hardcore', 'Alternative rock', 'Emo', 'Indie rock', 'Contemporary worship music']"
2491,Christy Altomare,none,none
2492,Roman GianArthur,https://en.wikipedia.org/wiki/Roman_GianArthur,['Contemporary R&amp;B']
2493,Allison Balson,none,none
2494,Donny Osmond,https://en.wikipedia.org/wiki/Donny_Osmond,"['Vocal music', 'Pop rock', 'Rhythm and blues', 'Bubblegum pop', 'Blue-eyed soul', 'Comedy music', 'Musical theater']"
2495,Karin Anna Cheung,none,none
2496,John Kirkbride,https://en.wikipedia.org/wiki/John_Kirkbride_(musician),"['Blues', 'Folk music']"
2497,Josey Scott,https://en.wikipedia.org/wiki/Josey_Scott,"['Rock music', 'Heavy metal music']"
2498,Flash Terry,none,none
2499,Jimmy Page,https://en.wikipedia.org/wiki/Jimmy_Page,"['Rock music', 'Blues', 'Folk music', 'Hard rock', 'Heavy metal music']"
2500,Nydia Rojas,https://en.wikipedia.org/wiki/Nydia_Rojas,"['Jazz', 'Soul music', 'R&amp;B']"
2501,George Lashwood,none,none
2502,Ryan Ogren,https://en.wikipedia.org/wiki/Ryan_Ogren,"['Pop music', 'Rock music', 'R&amp;B']"
2503,Amin Bhatia,none,none
2504,Valérie Carpentier,none,none
2505,Jim Suptic,https://en.wikipedia.org/wiki/Jim_Suptic,"['Alternative rock', 'Indie rock', 'Emo', 'Pop punk']"
2506,Tela,https://en.wikipedia.org/wiki/Tela_(rapper),['Southern hip hop']
2507,Freddy Moore,https://en.wikipedia.org/wiki/Freddy_Moore,"['Rock music', 'Power pop']"
2508,Candy Lo,https://en.wikipedia.org/wiki/Candy_Lo,"['Chinese rock', 'Cantopop', 'Alternative rock']"
2509,Bill Callahan,https://en.wikipedia.org/wiki/Bill_Callahan_(musician),"['Lo-fi music', 'Underground rock', 'Alternative country']"
2510,Red Symons,https://en.wikipedia.org/wiki/Red_Symons,['Rock band']
2511,Marley Marl,https://en.wikipedia.org/wiki/Marley_Marl,['Hip hop music']
2512,Reba McEntire,https://en.wikipedia.org/wiki/Reba_McEntire,['Country music']
2513,Joshua James,none,none
2514,Natalie Prass,none,none
2515,Mac Lethal,https://en.wikipedia.org/wiki/Mac_Lethal,['Hip hop music']
2516,The Rocket Summer,https://en.wikipedia.org/wiki/The_Rocket_Summer,"['Alternative rock', 'Indie rock', 'Pop rock', 'Power pop']"
2517,AnnaSophia Robb,none,none
2518,Dan Wilson,https://en.wikipedia.org/wiki/Dan_Wilson_(musician),"['Folk rock', 'Country music', 'Alternative rock']"
2519,Katie Stelmanis,https://en.wikipedia.org/wiki/Katie_Stelmanis,"['Indie rock', 'New wave music']"
2520,Rudolph Grey,none,none
2521,Craig Ogden,none,none
2522,George Cummings,none,none
2523,Luis Damón,none,none
2524,Bruce Robb,https://en.wikipedia.org/wiki/Bruce_Robb,[]
2525,Max Schneider,none,none
2526,Shirley Jones,https://en.wikipedia.org/wiki/Shirley_Jones,"['Pop music', 'Traditional pop music', 'Gospel music']"
2527,Gary Barden,https://en.wikipedia.org/wiki/Gary_Barden,"['Hard rock', 'Heavy metal music', 'Pop rock']"
2528,Mike Williams,https://en.wikipedia.org/wiki/Mike_Williams_(singer),"['Hardcore punk', 'Doom metal', 'Industrial music', 'Spoken word']"
2529,Rosy Armen,none,none
2530,Stephen Fellows,none,none
2531,Trey Songz,https://en.wikipedia.org/wiki/Trey_Songz,"['Contemporary R&amp;B', 'Hip hop music', 'Soul music']"
2532,Mikey Georgeson,none,none
2533,Ian Gardiner,none,none
2534,Jewell,https://en.wikipedia.org/wiki/Jewell_(singer),['Contemporary R&amp;B']
2535,T-Bone Walker,https://en.wikipedia.org/wiki/T-Bone_Walker,"['Blues', 'Electric blues', 'Texas blues', 'Chicago blues', 'Jump blues', 'West Coast blues']"
2536,Butch Cassidy,https://en.wikipedia.org/wiki/Butch_Cassidy_(singer),['West Coast hip hop']
2537,Bilja Krsti?,none,none
2538,Noel Pagan,https://en.wikipedia.org/wiki/Noel_Pagan,"['Freestyle music', 'Synthpop']"
2539,Jenny Slate,none,none
2540,Chilla Jones,https://en.wikipedia.org/wiki/Chilla_Jones,"['Battle Rap', 'Hip hop music']"
2541,Kelela,https://en.wikipedia.org/wiki/Kelela,"['Alternative R&amp;B', 'Electronic music', 'Grime (music genre)']"
2542,Samantha Savage Smith,https://en.wikipedia.org/wiki/Samantha_Savage_Smith,"['Indie folk', 'Indie rock']"
2543,Linus Svenning,https://en.wikipedia.org/wiki/Linus_Svenning,"['Pop rock', 'Pop music', 'Alternative rock']"
2544,Brenda Kahn,https://en.wikipedia.org/wiki/Brenda_Kahn,"['Pop music', 'Rock music']"
2545,Ella Mitchell,none,none
2546,John Strohm,none,none
2547,Artur Paredes,none,none
2548,Jobriath,https://en.wikipedia.org/wiki/Jobriath,"['Glam rock', 'Psychedelic pop']"
2549,John Hughey,https://en.wikipedia.org/wiki/John_Hughey,['Country music']
2550,Suggs,https://en.wikipedia.org/wiki/Suggs_(musician),"['Ska', 'Pop music', 'New wave music', '2 Tone (music genre)']"
2551,Carl Bell,https://en.wikipedia.org/wiki/Carl_Bell_(musician),"['Hard rock', 'Post-grunge', 'Country music']"
2552,Jessica Clemmons,none,none
2553,Greg Carmichael,none,none
2554,Kaitlyn Baker,https://en.wikipedia.org/wiki/Kaitlyn_Baker,['Country music']
2555,Sarah Brightman,https://en.wikipedia.org/wiki/Sarah_Brightman,"['Classical crossover', 'Operatic pop', 'World music', 'Musical theatre']"
2556,Eden White,https://en.wikipedia.org/wiki/Eden_White,"['Rock music', 'Alternative music']"
2557,Brad Kane,https://en.wikipedia.org/wiki/Brad_Kane,[]
2558,Alex Cartana,https://en.wikipedia.org/wiki/Alex_Cartana,"['Latin music (genre)', 'Pop music', 'Neo soul', 'World Music']"
2559,Amina Annabi,https://en.wikipedia.org/wiki/Amina_Annabi,['Pop music']
2560,Patrick Djivas,none,none
2561,Hannah Spearritt,none,none
2562,Zonder Kennedy,https://en.wikipedia.org/wiki/Zonder_Kennedy,"['Blues music', 'Rock music']"
2563,Elmo Shropshire,https://en.wikipedia.org/wiki/Elmo_Shropshire,"['Holiday music', 'Bluegrass music']"
2564,Clinton McKinnon,https://en.wikipedia.org/wiki/Clinton_McKinnon_(musician),"['Experimental music', 'Experimental rock', 'Avant-garde music', 'Pop music', 'Rock and roll', 'Ska punk', 'Metal music']"
2565,David Rogers,https://en.wikipedia.org/wiki/David_Rogers_(singer),['Country music']
2566,Jon Larsen,https://en.wikipedia.org/wiki/Jon_Larsen,"['Jazz', 'Gypsy jazz']"
2567,Maria Jane Hyde,none,none
2568,Katherine McGrath,none,none
2569,Tracy Hitchings,https://en.wikipedia.org/wiki/Tracy_Hitchings,['Progressive rock']
2570,Noni Hazlehurst,none,none
2571,Georgi Kay,https://en.wikipedia.org/wiki/Georgi_Kay,['Electronic indie pop (page does not exist)']
2572,Vann Johnson,https://en.wikipedia.org/wiki/Vann_Johnson,"['Rhythm and Blues', 'Gospel music']"
2573,Veronique Chevalier,https://en.wikipedia.org/wiki/Veronique_Chevalier,"['Steampunk', 'Dark cabaret', 'Parody music', 'Comedy music', 'Polka', 'Burlesque']"
2574,Leon Everette,https://en.wikipedia.org/wiki/Leon_Everette,['Country music']
2575,Ashley Cleveland,none,none
2576,Sandra Hall,https://en.wikipedia.org/wiki/Sandra_Hall,"['Blues', 'Soul blues']"
2577,Neil Finn,https://en.wikipedia.org/wiki/Neil_Finn,"['Rock music', 'Art rock', 'New wave music', 'Pop music']"
2578,Tom Bleasby,none,none
2579,Lawrence Arnell,https://en.wikipedia.org/wiki/Lawrence_Arnell,['Hip hop music']
2580,Julie Nesrallah,none,none
2581,Ed Deacy,none,none
2582,Mac Minister,https://en.wikipedia.org/wiki/Mac_Minister,['Hip hop music']
2583,Jace Everett,https://en.wikipedia.org/wiki/Jace_Everett,"['Rock music', 'Country music']"
2584,Roy Brown,https://en.wikipedia.org/wiki/Roy_Brown_(singer),"['Jump blues', 'Rhythm and blues', 'Blues', 'Rock and roll']"
2585,Arjun,https://en.wikipedia.org/wiki/Arjun_(singer),['Contemporary R&amp;B']
2586,Eddie Van Halen,https://en.wikipedia.org/wiki/Eddie_Van_Halen,"['Hard rock', 'Heavy metal music']"
2587,"Pete ""Guitar"" Lewis",none,none
2588,Jim Messina,https://en.wikipedia.org/wiki/Jim_Messina_(musician),"['Country rock', 'Folk rock', 'Latin rock', 'Soft rock', 'Jazz']"
2589,Claudine Clark,https://en.wikipedia.org/wiki/Claudine_Clark,['Rhythm and blues']
2590,Gunilla Backman,https://en.wikipedia.org/wiki/Gunilla_Backman,"['Musical theatre', 'Rock music']"
2591,Diego Del Morao,none,none
2592,Hank Cramer,https://en.wikipedia.org/wiki/Hank_Cramer,"['Country music', 'Folk music', 'Sea shanty', 'Celtic music']"
2593,John Grant,https://en.wikipedia.org/wiki/John_Grant_(musician),"['Folk music', 'Alternative rock', 'Indie rock', 'Electronic rock', 'Synthpop', 'New wave music', 'Soft rock']"
2594,Kendra Smith,https://en.wikipedia.org/wiki/Kendra_Smith,['Alternative music']
2595,Chris Goss,https://en.wikipedia.org/wiki/Chris_Goss,"['Rock music', 'Palm Desert Scene', 'Stoner rock', 'Hard rock']"
2596,Wynn Stewart,https://en.wikipedia.org/wiki/Wynn_Stewart,"['Country music', 'Bakersfield sound']"
2597,John Newman,https://en.wikipedia.org/wiki/John_Newman_(musician),"['Soul music', 'Pop music', 'Breakbeat', 'Northern soul']"
2598,Genya Ravan,none,none
2599,Jeff Jones,https://en.wikipedia.org/wiki/Jeff_Jones_(musician),['Rock music']
2600,Jimmy Burns,https://en.wikipedia.org/wiki/Jimmy_Burns,"['Soul blues', 'Electric blues']"
2601,Reef the Lost Cauze,https://en.wikipedia.org/wiki/Reef_the_Lost_Cauze,['Hip hop music']
2602,Keith Ellis,none,none
2603,Chris Montez,https://en.wikipedia.org/wiki/Chris_Montez,"['Rock music', 'Traditional pop music']"
2604,Bernard Addison,https://en.wikipedia.org/wiki/Bernard_Addison,"['Jazz', 'Swing music']"
2605,Sinéad O'Carroll,none,none
2606,Vanessa R. Williams,https://en.wikipedia.org/wiki/Vanessa_R._Williams,['Gospel Music']
2607,Chuck Rainey,https://en.wikipedia.org/wiki/Chuck_Rainey,"['Jazz fusion', 'Rhythm and blues', 'Rock music', 'Soul music']"
2608,Boris Vian,none,none
2609,Gina Breedlove,none,none
2610,Nathan Watts,https://en.wikipedia.org/wiki/Nathan_Watts,"['Funk music', 'Soul music', 'R&amp;B', 'Rock and roll']"
2611,Dino DiMuro,none,none
