,artist,gender,category,retrieved,genre
5897,Lord Finesse,male,African-American_male_rappers,Lord Finesse,"['alternative hip hop', 'bronx hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz boom bap', 'turntablism']"
5898,Lord Infamous,male,African-American_male_rappers,Lord Infamous,"['crunk', 'memphis hip hop', 'trap']"
5899,Lord Jamar,male,African-American_male_rappers,Lord Jamar,['east coast hip hop']
5900,Lorde,female,New_Zealand_female_pop_singers,Lorde,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop']"
5903,Loreena McKennitt,female,Canadian_female_singers,Loreena McKennitt,"['canadian celtic', 'celtic', 'medieval folk', 'new age', 'world']"
5906,Lorenzo Antonio,male,American_male_singers,Lorenzo Antonio,['new mexico music']
5907,Lorenzo Hierrezuelo,male,Male_guitarists,Lorenzo Hierrezuelo,['son cubano']
5908,Loretta Lynn,female,American_female_country_singers,Loretta Lynn,"['country', 'country rock', 'nashville sound', 'traditional folk']"
5909,Lorez Alexandria,female,American_female_jazz_singers,Lorez Alexandria,['vocal jazz']
5910,Lori Carson,female,American_female_singer-songwriters,Lori Carson,['lilith']
5911,Lori Cullen,female,Canadian_female_pop_singers,Lori Cullen,['canadian singer-songwriter']
5912,Lori McKenna,female,American_female_country_singers,Lori McKenna,"['folk', 'indie folk', 'lilith', 'modern folk rock', 'new americana', 'new england americana', 'traditional folk']"
5913,Lori Yates,female,Canadian_female_singers,Lori Yates,['canadian country']
5914,Lorne Lofsky,male,Male_guitarists,Lorne Lofsky,['jazz guitar']
5915,Lorraine Silver,female,English_female_singers,Lorraine Silver,['deep northern soul']
5916,Lorrie Morgan,female,American_female_country_singers,Lorrie Morgan,"['country', 'country dawn']"
5918,Lotta Engberg,female,Swedish_female_singers,Lotta Engberg,"['classic swedish pop', 'dansband', 'europop', 'swedish pop']"
5919,Lotti Golden,female,American_female_guitarists,Lotti Golden,['singer-songwriter']
5920,Lottie Kimbrough,female,American_female_singers,Lottie Kimbrough,"['country blues', 'deep delta blues']"
5921,Lou Ann Barton,female,American_female_singers,Lou Ann Barton,['texas blues']
5923,Lou Doillon,female,French_female_singers,Lou Doillon,['french indie pop']
5924,Lou Fellingham,female,English_female_singers,Lou Fellingham,"['uk worship', 'worship']"
5925,Lou Gramm,male,American_male_singer-songwriters,Lou Gramm,"['album rock', 'mellow gold', 'soft rock']"
5926,Lou Johnson,male,American_male_singers,Lou Johnson,['northern soul']
5927,Lou Monte,male,American_male_singers,Lou Monte,['novelty']
5928,Lou Rawls,male,American_male_singers,Lou Rawls,"['adult standards', 'classic soul', 'disco', 'lounge', 'motown', 'philly soul', 'quiet storm', 'soul', 'soul blues', 'vocal jazz']"
5929,Lou Reed,male,American_male_guitarists,Lou Reed,"['art pop', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock', 'singer-songwriter']"
5930,Lou Rhodes,female,English_female_singers,Lou Rhodes,['etherpop']
5932,Louis Bertignac,male,French_male_singers,Louis Bertignac,"['chanson', 'french rock']"
5933,Louis Chedid,male,French_male_singers,Louis Chedid,['chanson']
5935,Louis Logic,male,American_male_rappers,Louis Logic,"['abstract hip hop', 'underground rap']"
5936,Louis Prima,male,American_male_singers,Louis Prima,"['adult standards', 'jump blues', 'lounge', 'soul', 'swing', 'vocal jazz']"
5937,Louis Prima Jr.,male,American_male_singers,Louis Prima Jr.,['new orleans jazz']
5938,Louis Stewart,male,Male_guitarists,Louis Stewart,['jazz guitar']
5939,Louis Tomlinson,male,English_male_singers,Louis Tomlinson,"['dance pop', 'pop', 'post-teen pop']"
5940,Louis-Jean Cormier,male,Canadian_male_singers,Louis-Jean Cormier,['indie quebecois']
5941,Louisa Mark,female,British_female_singers,Louisa Mark,"['lovers rock', 'uk reggae']"
5942,Louise Burns,female,Canadian_female_pop_singers,Louise Burns,['vancouver indie']
5943,Louise Cordet,female,English_female_pop_singers,Louise Cordet,['ye ye']
5944,Louise Féron,female,French_female_singers,Louise Féron,['classic french pop']
5945,Louise Hoffsten,female,Swedish_female_singers,Louise Hoffsten,"['classic swedish pop', 'swedish blues']"
5946,Louise Mandrell,female,American_female_country_singers,Louise Mandrell,['deep contemporary country']
5947,Louise Massey,female,American_female_country_singers,Louise Massey,['vintage western']
5948,Louise Taylor,female,American_female_singers,Louise Taylor,['contemporary folk']
5949,Louisiana Red,male,African-American_male_singers,Louisiana Red,"['acoustic blues', 'blues', 'electric blues', 'louisiana blues']"
5950,Louisy Joseph,female,French_female_singers,Louisy Joseph,['french pop']
5952,Lovebug Starski,male,African-American_male_rappers,Lovebug Starski,"['electro', 'old school hip hop', 'proto-rap']"
5953,Lovelace Watkins,male,American_male_singers,Lovelace Watkins,['deep northern soul']
5954,Lowell Fulson,male,American_male_guitarists,Lowell Fulson,"['blues', 'electric blues', 'jump blues', 'soul blues', 'texas blues', 'traditional blues']"
5955,Lowell George,male,American_male_guitarists,Lowell George,"['country rock', 'roots rock']"
5956,Lowkey,male,American_male_rappers,Lowkey,"['conscious hip hop', 'grime']"
5957,Loïc Lantoine,male,French_male_singers,Loïc Lantoine,['french folk pop']
5958,Luc Arbogast,male,French_male_singers,Luc Arbogast,['medieval folk']
5960,Luca Turilli,male,Male_guitarists,Luca Turilli,"['italian metal', 'italian power metal', 'melodic metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal', 'symphonic metal', 'symphonic power metal']"
5961,Lucas Grabeel,male,American_male_singers,Lucas Grabeel,['post-teen pop']
5962,Lucas Silveira,male,Canadian_male_singers,Lucas Silveira,['transpop']
5964,Luce Dufault,female,Canadian_female_pop_singers,Luce Dufault,['chanson quebecois']
5965,Lucenzo,male,French_male_singers,Lucenzo,['reggaeton']
5967,Lucie Jones,female,British_female_singers,Lucie Jones,['talent show']
5968,Lucie Silvas,female,English_female_singers,Lucie Silvas,"['british country', 'uk americana']"
5969,Lucienne Delyle,female,French_female_singers,Lucienne Delyle,"['chanson', 'vintage chanson']"
5970,Lucille Ball,female,American_female_singers,Lucille Ball,"['comedienne', 'drama', 'vintage radio show']"
5971,Lucille Bogan,female,African-American_female_singers,Lucille Bogan,"['country blues', 'traditional blues']"
5972,Lucille Hegamin,female,American_female_singers,Lucille Hegamin,['traditional blues']
5973,Lucille Starr,female,Canadian_female_singers,Lucille Starr,"['canadian country', 'nederpop']"
5974,Lucinda Williams,female,American_female_country_singers,Lucinda Williams,"['alternative country', 'anti-folk', 'country rock', 'folk', 'folk rock', 'heartland rock', 'indie folk', 'lilith', 'mellow gold', 'new americana', 'outlaw country', 'pop rock', 'roots rock', 'singer-songwriter', 'traditional folk']"
5975,Lucio Matarazzo,male,Male_guitarists,Lucio Matarazzo,['classical guitar']
5977,Lucky Peterson,male,American_male_guitarists,Lucky Peterson,"['blues', 'blues rock', 'electric blues', 'modern blues']"
5978,Lucy Hale,female,American_female_country_singers,Lucy Hale,"['post-teen pop', 'viral pop']"
5979,Lucy Isabelle Marsh,female,American_female_singers,Lucy Isabelle Marsh,['vaudeville']
5980,Lucy Kaplansky,female,American_female_singer-songwriters,Lucy Kaplansky,"['contemporary folk', 'ectofolk', 'folk', 'lilith']"
5981,Lucy Rose,female,English_female_singers,Lucy Rose,"['ambient folk', 'british singer-songwriter', 'chamber pop', 'indie anthem-folk', 'indie folk']"
5982,Lucy Schwartz,female,American_female_singer-songwriters,Lucy Schwartz,"['acoustic pop', 'lilith']"
5983,Lucy Spraggan,female,English_female_singers,Lucy Spraggan,['talent show']
5984,Lucy Wainwright Roche,female,American_female_singers,Lucy Wainwright Roche,['folk']
5985,Lucy Ward,female,English_female_singer-songwriters,Lucy Ward,"['traditional british folk', 'traditional english folk']"
5986,Ludacris,male,African-American_male_rappers,Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
5987,Ludwig Hirsch,male,Male_songwriters,Ludwig Hirsch,"['austropop', 'liedermacher']"
5988,Lui Collins,female,American_female_singer-songwriters,Lui Collins,['contemporary folk']
5989,Luigi Attademo,male,Male_guitarists,Luigi Attademo,['classical guitar']
5990,Luis Alberto Spinetta,male,Male_guitarists,Luis Alberto Spinetta,"['argentine indie', 'argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']"
5991,Luis Coronel,male,American_male_singers,Luis Coronel,"['banda', 'regional mexican', 'regional mexican pop']"
5993,Luis Maravilla,male,Male_guitarists,Luis Maravilla,['flamenco guitar']
5994,Luis Mariano,male,French_male_singers,Luis Mariano,"['cancion melodica', 'chanson', 'vintage chanson']"
5995,Luiz Bonfá,male,Male_guitarists,Luiz Bonfá,"['bossa nova', 'brazilian composition', 'brazilian jazz', 'jazz guitar', 'violao']"
5996,Luiz Brasil,male,Male_guitarists,Luiz Brasil,['violao']
5997,Lukas Simonis,male,Male_guitarists,Lukas Simonis,['dutch experimental']
5998,Luke Bryan,male,American_country_singers,Luke Bryan,"['contemporary country', 'country', 'country road']"
5999,Luke Combs,male,American_country_singers,Luke Combs,['contemporary country']
6000,Luke Doucet,male,Canadian_male_singers,Luke Doucet,['canadian singer-songwriter']
6001,Luke Dowler,male,American_male_singer-songwriters,Luke Dowler,['montana indie']
6002,Luke Haines,male,English_male_singers,Luke Haines,['britpop']
6003,Luke Hurley,male,Male_guitarists,Luke Hurley,['dunedin indie']
6004,Luke James,male,American_male_singers,Luke James,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'r&b']"
6005,Luke Kennedy,male,Australian_male_singers,Luke Kennedy,['australian pop']
6006,Luke McMaster,male,Canadian_male_singers,Luke McMaster,['canadian pop']
6008,Lula Galvão,male,Male_guitarists,Lula Galvão,"['brazilian modern jazz', 'violao']"
