Id,Label,timeset,frequency,type,modularity_class,pageranks,eigencentrality
Zach_Ashton,Zach_Ashton,,2,Source,10,0.000029,0.013332
Charlotte_Savary,Charlotte_Savary,,2,Source,62,0.000028,0.004926
Dennis_DeYoung,Dennis_DeYoung,,5,Source,50,0.000056,0.013184
Houston,Houston,,1,Source,62,0.000019,0.007889
Anne-Marie_David,Anne-Marie_David,,1,Source,62,0.00002,0.012594
aor,aor,,15,; Target,9,0.000153,0.00344
MichÃ¨le_Bernard,MichÃ¨le_Bernard,,1,Source,46,0.000021,0.000332
Dan_Zanes,Dan_Zanes,,6,Source,10,0.000057,0.013794
Julia_Nunes,Julia_Nunes,,2,Source,149,0.000019,0.001039
Tom_Frager,Tom_Frager,,2,Source,47,0.00003,0.016428
Lee_Soo-jung,Lee_Soo-jung,,4,Source,63,0.000049,0.017744
Lindsay_Lohan,Lindsay_Lohan,,3,Source,62,0.000039,0.021761
Nick_Hexum,Nick_Hexum,,8,Source,84,0.000076,0.008251
AndrÃ©_Abujamra,AndrÃ©_Abujamra,,4,Source,149,0.000045,0.004317
Bill_Dickens,Bill_Dickens,,3,Source,10,0.000036,0.006915
Chris_Ethridge,Chris_Ethridge,,1,Source,143,0.000019,0.000801
Roy_Buchanan,Roy_Buchanan,,6,Source,47,0.000072,0.014942
Fredo_Santana,Fredo_Santana,,3,Source,90,0.000044,0.00519
Jam_Master_Jay,Jam_Master_Jay,,3,Source,90,0.000043,0.005105
Beverly_Bivens,Beverly_Bivens,,2,Source,149,0.00003,0.001924
Tommy_Shane_Steiner,Tommy_Shane_Steiner,,1,Source,143,0.000023,0.006931
Mitty_Collier,Mitty_Collier,,3,Source,62,0.000037,0.014689
Julianne_Regan,Julianne_Regan,,1,Source,149,0.000017,0.000274
Tiffany_Evans,Tiffany_Evans,,3,Source,90,0.00004,0.017671
Jon_DeRosa,Jon_DeRosa,,7,Source,149,0.00007,0.005866
Gary_Brooker,Gary_Brooker,,5,Source,149,0.000054,0.009494
MC_Lord_Magrao,MC_Lord_Magrao,,6,Source,62,0.000053,0.005996
Emika,Emika,,6,Source,62,0.000061,0.003272
Richard_Drummie,Richard_Drummie,,2,Source,9,0.000027,0.001432
Vernon_Oxford,Vernon_Oxford,,1,Source,143,0.000023,0.006931
Phil_Mogg,Phil_Mogg,,2,Source,31,0.000026,0.004644
Mann,Mann,,1,Source,90,0.000021,0.000291
Akrobatik,Akrobatik,,1,Source,90,0.000022,0.004706
Dan_Talevski,Dan_Talevski,,1,Source,62,0.00002,0.012594
Lena_Hall,Lena_Hall,,4,Source,50,0.000048,0.012669
Bill_Staines,Bill_Staines,,1,Source,10,0.00002,0.004547
Adam_Grahn,Adam_Grahn,,4,Source,149,0.000035,0.005866
Jim_Capaldi,Jim_Capaldi,,5,Source,31,0.000055,0.02356
Charley_Booker,Charley_Booker,,1,Source,47,0.000019,0.003835
Zelooperz,Zelooperz,,1,Source,90,0.000022,0.004706
Mitch_Goudy,Mitch_Goudy,,1,Source,143,0.000023,0.006931
Tony_Terry,Tony_Terry,,3,Source,62,0.000037,0.013237
Chris_Stapleton,Chris_Stapleton,,8,Source,62,0.000089,0.015958
Jacob_Hoggard,Jacob_Hoggard,,2,Source,10,0.00003,0.020854
Ronnie_Baker_Brooks,Ronnie_Baker_Brooks,,3,Source,47,0.000044,0.001382
Tomas_Andersson_Wij,Tomas_Andersson_Wij,,1,Source,62,0.00002,0.012594
Frayser_Boy,Frayser_Boy,,2,Source,90,0.000032,0.000609
Ali_Vegas,Ali_Vegas,,3,Source,90,0.000034,0.000478
Buren_Fowler,Buren_Fowler,,1,Source,143,0.000019,0.000494
Jessie_Farrell,Jessie_Farrell,,1,Source,143,0.000023,0.006931
Georges_Brassens,Georges_Brassens,,3,Source,46,0.000041,0.005617
Karrin_Allyson,Karrin_Allyson,,2,Source,47,0.000031,0.004589
Ann_Richards,Ann_Richards,,2,Source,47,0.00003,0.01679
Joey_Ramone,Joey_Ramone,,1,Source,149,0.000018,0.001588
Jordan_White,Jordan_White,,1,Source,149,0.000018,0.003889
Prozak,Prozak,,5,Source,90,0.000059,0.005696
Nick_Jago,Nick_Jago,,5,Source,149,0.000051,0.005016
Evan_Olson,Evan_Olson,,3,Source,149,0.000038,0.022143
Vanessa_Olivarez,Vanessa_Olivarez,,3,Source,143,0.000042,0.020325
Earl_Sweatshirt,Earl_Sweatshirt,,2,Source,90,0.000033,0.005125
math_rock,math_rock,,14,; Target,149,0.000147,0.002206
Jack_Reno,Jack_Reno,,1,Source,143,0.000023,0.006931
Robert_Levon_Been,Robert_Levon_Been,,6,Source,149,0.00006,0.006493
MÃ©lanie_Pain,MÃ©lanie_Pain,,1,Source,149,0.000018,0.00129
Zach_Boddicker,Zach_Boddicker,,2,Source,10,0.000032,0.015191
Patti_Rothberg,Patti_Rothberg,,2,Source,10,0.00003,0.020854
Adam_Carroll,Adam_Carroll,,6,Source,149,0.000062,0.019003
melodic_death_metal,melodic_death_metal,,36,; Target,31,0.000353,0.005845
Michael_Krassner,Michael_Krassner,,2,Source,149,0.000028,0.004783
Daniel_Powter,Daniel_Powter,,2,Source,149,0.000027,0.006732
Eddie_Zack,Eddie_Zack,,2,Source,143,0.000032,0.007606
James_Bay,James_Bay,,4,Source,10,0.000048,0.027164
Charlie_Whitehead,Charlie_Whitehead,,2,Source,62,0.000028,0.012965
Tammi_Terrell,Tammi_Terrell,,2,Source,62,0.000028,0.012965
Billy_Gould,Billy_Gould,,9,Source,31,0.000083,0.007245
Mallary_Hope,Mallary_Hope,,1,Source,143,0.000023,0.006931
Mary_Fahl,Mary_Fahl,,3,Source,50,0.000038,0.005722
Phife_Dawg,Phife_Dawg,,1,Source,90,0.000022,0.004706
John_NÃ©meth,John_NÃ©meth,,2,Source,47,0.00003,0.001196
Professor_Green,Professor_Green,,3,Source,90,0.000041,0.005744
Lucy_Spraggan,Lucy_Spraggan,,3,Source,9,0.000038,0.002053
Samantha_Sang,Samantha_Sang,,1,Source,62,0.00002,0.012594
Rosie_Flores,Rosie_Flores,,5,Source,143,0.000065,0.008288
Jon_Anderson,Jon_Anderson,,4,Source,31,0.000045,0.00432
Daryl_Hall,Daryl_Hall,,8,Source,9,0.000082,0.02766
Elizaveta_Khripounova,Elizaveta_Khripounova,,8,Source,50,0.000091,0.026865
Seth_Justman,Seth_Justman,,2,Source,31,0.000028,0.006506
Faustino_Oramas,Faustino_Oramas,,3,Source,50,0.000051,0.000463
Dean_Parks,Dean_Parks,,3,Source,47,0.00004,0.02505
Harvie_June_Van,Harvie_June_Van,,2,Source,143,0.000023,0.006931
Big_Fase_100,Big_Fase_100,,2,Source,90,0.000033,0.000524
Bobby_DeBarge,Bobby_DeBarge,,2,Source,62,0.000028,0.012965
Barbecue_Bob,Barbecue_Bob,,2,Source,47,0.000034,0.000638
Billy_Thorpe,Billy_Thorpe,,2,Source,10,0.00003,0.020854
Randy_DeBarge,Randy_DeBarge,,2,Source,62,0.000028,0.012965
Lil_Scrappy,Lil_Scrappy,,1,Source,90,0.000022,0.004706
MC_Ride,MC_Ride,,4,Source,149,0.000035,0.002438
Brika,Brika,,5,Source,62,0.000046,0.009716
Paul_Carrack,Paul_Carrack,,3,Source,9,0.000036,0.004244
D'Angelo,D'Angelo,,6,Source,47,0.000061,0.016487
FÃ©lix_Hemmen,FÃ©lix_Hemmen,,2,Source,149,0.000028,0.003003
JS_Clayden,JS_Clayden,,2,Source,149,0.000027,0.004736
David_Gans,David_Gans,,3,Source,47,0.00004,0.012964
Max_Merritt,Max_Merritt,,3,Source,62,0.000038,0.021225
Roger_Hodgson,Roger_Hodgson,,3,Source,31,0.000035,0.004442
Michael_McDonald,Michael_McDonald,,5,Source,10,0.000058,0.029411
Tommy_Collins,Tommy_Collins,,2,Source,143,0.000034,0.007088
CeDell_Davis,CeDell_Davis,,1,Source,47,0.000023,0.000256
Bernadette_Greevy,Bernadette_Greevy,,1,Source,50,0.00002,0.000774
Freddie_Phillips,Freddie_Phillips,,1,Source,50,0.00002,0.000774
Cuddly_Dudley,Cuddly_Dudley,,2,Source,143,0.000029,0.013946
Carl_BarÃ¢t,Carl_BarÃ¢t,,3,Source,149,0.000036,0.004022
Christian_Braut,Christian_Braut,,3,Source,46,0.000042,0.017122
JT_Hodges,JT_Hodges,,1,Source,143,0.000023,0.006931
Leigh_Marble,Leigh_Marble,,2,Source,149,0.000029,0.006592
Pete_Cosey,Pete_Cosey,,2,Source,47,0.00003,0.008031
Julie_Roberts,Julie_Roberts,,1,Source,143,0.000023,0.006931
Johnny_Cash,Johnny_Cash,,7,Source,143,0.000081,0.019353
Shiva,Shiva,,1,Source,62,0.000018,0.000721
Cindy_Bullens,Cindy_Bullens,,2,Source,10,0.000028,0.009494
NiÃ±o_Rivera,NiÃ±o_Rivera,,5,Source,50,0.00005,0.000499
Ashthon_Jones,Ashthon_Jones,,1,Source,62,0.000019,0.007889
Gil_Moore,Gil_Moore,,4,Source,31,0.000042,0.006111
John_Spiker,John_Spiker,,1,Source,31,0.000019,0.000175
Aaron_Lewis,Aaron_Lewis,,8,Source,143,0.000084,0.01556
Jeffrey_Gaines,Jeffrey_Gaines,,5,Source,149,0.000049,0.022759
Alexis_Taylor,Alexis_Taylor,,3,Source,149,0.000034,0.00218
Bobby_Vee,Bobby_Vee,,3,Source,9,0.000038,0.014821
Rosie_Thomas,Rosie_Thomas,,2,Source,10,0.000028,0.001171
Bertie_Higgins,Bertie_Higgins,,3,Source,9,0.000042,0.0204
Flame,Flame,,1,Source,90,0.000023,0.000186
Leon_Sylvers_III,Leon_Sylvers_III,,5,Source,62,0.000054,0.016958
Al_Jardine,Al_Jardine,,2,Source,10,0.00003,0.020854
Dick_Garcia,Dick_Garcia,,1,Source,47,0.00002,0.004197
Mase,Mase,,1,Source,90,0.000022,0.004706
Rick_Franklin,Rick_Franklin,,1,Source,47,0.000022,0.000242
Henry_Priestman,Henry_Priestman,,3,Source,9,0.000039,0.018016
Tara_Dettman,Tara_Dettman,,1,Source,45,0.000021,0.000483
Jim_Stafford,Jim_Stafford,,2,Source,62,0.000033,0.019525
Jacques_Dutronc,Jacques_Dutronc,,6,Source,46,0.000061,0.001956
Dave_Amato,Dave_Amato,,1,Source,10,0.000019,0.00826
John_Oates,John_Oates,,6,Source,9,0.000055,0.017209
Antonio_Membrado,Antonio_Membrado,,1,Source,50,0.00002,0.000774
Lenny_Kaye,Lenny_Kaye,,2,Source,31,0.000028,0.008471
Larry_Lee,Larry_Lee,,5,Source,31,0.000053,0.017935
Bill_Callahan,Bill_Callahan,,3,Source,149,0.000027,0.001052
Carl_Radle,Carl_Radle,,3,Source,9,0.000037,0.00459
Florian_Magnus_Maier,Florian_Magnus_Maier,,6,Source,149,0.000057,0.001326
outsider,outsider,,18,; Target,149,0.000221,0.003458
John_Fahey,John_Fahey,,4,Source,10,0.000051,0.005429
Georgia_Lee,Georgia_Lee,,1,Source,62,0.00002,0.012594
Method_Man,Method_Man,,1,Source,90,0.000022,0.004706
Erin_Martin,Erin_Martin,,4,Source,9,0.000048,0.021797
AnaÃ¯s_Mitchell,AnaÃ¯s_Mitchell,,3,Source,10,0.000037,0.001987
Fred_Gerlach,Fred_Gerlach,,1,Source,10,0.00002,0.004547
Mike_Keneally,Mike_Keneally,,4,Source,31,0.000042,0.004501
Vanessa_Hudgens,Vanessa_Hudgens,,2,Source,62,0.000029,0.020482
Ruth_Minnikin,Ruth_Minnikin,,1,Source,10,0.000019,0.00176
Rick_Price,Rick_Price,,8,Source,10,0.000092,0.029954
LobÃ£o,LobÃ£o,,10,Source,46,0.00007,0.016106
Judy_Rodman,Judy_Rodman,,1,Source,143,0.000023,0.006931
Alex_J._Robinson,Alex_J._Robinson,,1,Source,143,0.000023,0.006931
Pooh-Man,Pooh-Man,,2,Source,90,0.000033,0.005081
Nasri,Nasri,,5,Source,84,0.000056,0.016484
Kristin_Chenoweth,Kristin_Chenoweth,,4,Source,62,0.000052,0.017559
VaShawn_Mitchell,VaShawn_Mitchell,,1,Source,62,0.000019,0.001724
Vinnie_Dombroski,Vinnie_Dombroski,,1,Source,149,0.000018,0.003889
Ray_Cash,Ray_Cash,,3,Source,90,0.000034,0.004938
Logic,Logic,,1,Source,90,0.000022,0.004706
Jay_Yuenger,Jay_Yuenger,,4,Source,31,0.00004,0.001898
"David_""Buck""_Wheat","David_""Buck""_Wheat",,3,Source,47,0.00004,0.021337
Martin_Kemp,Martin_Kemp,,8,Source,47,0.000082,0.02439
Poppy,Poppy,,7,Source,62,0.000064,0.010622
Frank_Mullen,Frank_Mullen,,2,Source,31,0.000027,0.000555
Jonah_Jenkins,Jonah_Jenkins,,3,Source,149,0.000034,0.006504
Becky_Hobbs,Becky_Hobbs,,2,Source,143,0.000033,0.007185
Robin_Goldwasser,Robin_Goldwasser,,1,Source,149,0.000018,0.003889
Colin_Linden,Colin_Linden,,1,Source,47,0.000019,0.003835
Andrew_Brel,Andrew_Brel,,3,Source,10,0.000019,0.000297
southern_gospel,southern_gospel,,36,; Target,143,0.000581,0.00558
Jasmine_Rae,Jasmine_Rae,,3,Source,47,0.000041,0.015842
J._B._Lenoir,J._B._Lenoir,,2,Source,47,0.000032,0.004226
Sam_Baker,Sam_Baker,,3,Source,10,0.000042,0.012712
Paul_Griggs,Paul_Griggs,,1,Source,62,0.00002,0.012594
Alan_Robert,Alan_Robert,,2,Source,31,0.000026,0.00248
La_Toya_Jackson,La_Toya_Jackson,,3,Source,62,0.000038,0.022031
Becca,Becca,,2,Source,10,0.00003,0.020854
piedmont_blues,piedmont_blues,,42,; Target,47,0.000638,0.006033
Chris_Tomson,Chris_Tomson,,6,Source,149,0.000063,0.007699
Eric_Paslay,Eric_Paslay,,1,Source,143,0.000023,0.006931
Rebekah_Ryan,Rebekah_Ryan,,3,Source,62,0.000038,0.025558
Aebh_Kelly,Aebh_Kelly,,1,Source,50,0.00002,0.000774
Daley,Daley,,2,Source,62,0.000028,0.005348
Leon_McAuliffe,Leon_McAuliffe,,2,Source,143,0.000034,0.007194
Ben_Chasny,Ben_Chasny,,3,Source,10,0.000036,0.003089
JosÃ©_Rey_de_la_Torre,JosÃ©_Rey_de_la_Torre,,1,Source,50,0.00002,0.000774
James_Campbell_McInnes,James_Campbell_McInnes,,1,Source,50,0.00002,0.000774
Tony_Romano,Tony_Romano,,1,Source,47,0.00002,0.004197
Garrett_Uhlenbrock,Garrett_Uhlenbrock,,1,Source,149,0.000018,0.001588
Luke_Haines,Luke_Haines,,2,Source,149,0.000027,0.004736
Phildel,Phildel,,4,Source,31,0.000048,0.013276
Lana_Lane,Lana_Lane,,2,Source,31,0.000026,0.000627
Betty_RochÃ©,Betty_RochÃ©,,2,Source,47,0.00003,0.008031
Boy_George,Boy_George,,5,Source,149,0.000055,0.02068
Diane_Shaw,Diane_Shaw,,3,Source,62,0.00002,0.000159
Hannah_Schaefer,Hannah_Schaefer,,2,Source,45,0.000031,0.000502
Espen_Beranek_Holm,Espen_Beranek_Holm,,1,Source,62,0.00002,0.012594
Dr._Dre,Dr._Dre,,3,Source,90,0.000043,0.00526
Tabi_Bonney,Tabi_Bonney,,1,Source,90,0.000022,0.004706
Alejandro_Escovedo,Alejandro_Escovedo,,6,Source,10,0.000063,0.006691
Eric_Meyer,Eric_Meyer,,2,Source,31,0.000025,0.000777
Dean_Martin,Dean_Martin,,5,Source,9,0.000064,0.008648
J._D._Sumner,J._D._Sumner,,3,Source,143,0.000047,0.019753
Josh_White,Josh_White,,3,Source,47,0.000034,0.000638
Jean_Adebambo,Jean_Adebambo,,1,Source,84,0.000022,0.000169
Hugh_Pool,Hugh_Pool,,5,Source,10,0.00006,0.016899
Steve_Gibb,Steve_Gibb,,2,Source,31,0.000026,0.004644
Nico_Constantine,Nico_Constantine,,3,Source,10,0.000039,0.014491
Damian_Cowell,Damian_Cowell,,1,Source,149,0.000018,0.003889
Claudette_Rogers_Robinson,Claudette_Rogers_Robinson,,5,Source,62,0.000057,0.013524
Jeff_Jericho,Jeff_Jericho,,1,Source,90,0.000022,0.004706
Blue_Roses,Blue_Roses,,2,Source,10,0.00003,0.01714
Tony_Mortimer,Tony_Mortimer,,5,Source,62,0.000061,0.026291
Stephen_Cochran,Stephen_Cochran,,1,Source,143,0.000023,0.006931
Lynda_Thalie,Lynda_Thalie,,2,Source,10,0.000029,0.012833
Michael_Williams,Michael_Williams,,4,Source,62,0.000051,0.002604
Rebecca_Loebe,Rebecca_Loebe,,2,Source,149,0.000028,0.004889
Johnny_Hiland,Johnny_Hiland,,2,Source,10,0.000032,0.015191
John_Feldmann,John_Feldmann,,5,Source,149,0.000051,0.006458
pop_folk,pop_folk,,7,; Target,62,0.00012,0.001003
Chief_Keef,Chief_Keef,,6,Source,90,0.000066,0.005716
Nano_Omar,Nano_Omar,,2,Source,62,0.000029,0.020482
Marc_DuprÃ©,Marc_DuprÃ©,,2,Source,46,0.000029,0.003113
Shirley_Myers,Shirley_Myers,,1,Source,143,0.000023,0.006931
Betty_Jean_Robinson,Betty_Jean_Robinson,,1,Source,62,0.000019,0.001724
Little_Sonny,Little_Sonny,,1,Source,47,0.000021,0.000672
Erline_Harris,Erline_Harris,,2,Source,47,0.000029,0.011723
Carrie_Lucas,Carrie_Lucas,,5,Source,62,0.000054,0.015516
Mary_Schneider,Mary_Schneider,,2,Source,143,0.000023,0.006931
Mimmi_SandÃ©n,Mimmi_SandÃ©n,,1,Source,62,0.00002,0.012594
Lil_Suzy,Lil_Suzy,,3,Source,62,0.000039,0.001369
Copywrite,Copywrite,,1,Source,90,0.000022,0.004706
Fred_Erskine,Fred_Erskine,,2,Source,149,0.000026,0.00063
J._Stalin,J._Stalin,,4,Source,90,0.000057,0.005543
Linda_Perhacs,Linda_Perhacs,,2,Source,10,0.000028,0.000499
Roberto_Tapia,Roberto_Tapia,,1,Source,50,0.000025,0.000151
Joe_Cocker,Joe_Cocker,,4,Source,47,0.000049,0.029765
Claudia_Gonson,Claudia_Gonson,,1,Source,149,0.000019,0.001039
Liz_Lawrence,Liz_Lawrence,,1,Source,149,0.000019,0.001039
Cerrone,Cerrone,,5,Source,62,0.000047,0.003005
Maybe_Smith,Maybe_Smith,,2,Source,149,0.000028,0.003084
Mike_Love,Mike_Love,,2,Source,10,0.00003,0.020854
Paul_Wall,Paul_Wall,,1,Source,90,0.000022,0.004706
Michael_Spiby,Michael_Spiby,,2,Source,62,0.000029,0.008795
Andrew_Rodriguez,Andrew_Rodriguez,,2,Source,149,0.000027,0.004095
Paul_Abrahams,Paul_Abrahams,,1,Source,10,0.000019,0.00826
Shaggy,Shaggy,,2,Source,84,0.000028,0.000427
Jimmy_Gnecco,Jimmy_Gnecco,,2,Source,149,0.000026,0.00133
Jeanie_Bryson,Jeanie_Bryson,,3,Source,50,0.000039,0.017113
John_Cale,John_Cale,,3,Source,149,0.000034,0.001517
Matthew_Good,Matthew_Good,,3,Source,10,0.000036,0.006387
Patrick_Higgins,Patrick_Higgins,,6,Source,149,0.000056,0.002319
Shannon_Curtis,Shannon_Curtis,,1,Source,149,0.000018,0.000328
Blaze_Bayley,Blaze_Bayley,,2,Source,31,0.000026,0.004644
psychedelic_pop,psychedelic_pop,,27,; Target,149,0.000263,0.00518
Liza_Quin,Liza_Quin,,6,Source,90,0.000067,0.030783
Ace_Frehley,Ace_Frehley,,2,Source,31,0.000026,0.004644
Ying_Yang_Twins,Ying_Yang_Twins,,3,Source,90,0.000045,0.005105
Linda_Bengtzing,Linda_Bengtzing,,2,Source,62,0.000032,0.01293
Safaree_Samuels,Safaree_Samuels,,1,Source,90,0.000022,0.004706
Christina_Perri,Christina_Perri,,2,Source,9,0.000029,0.015437
Mark_Rivera,Mark_Rivera,,2,Source,10,0.00003,0.020854
JosÃ©_Miguel_VelÃ¡squez,JosÃ©_Miguel_VelÃ¡squez,,5,Source,50,0.000048,0.014347
Lance_Bass,Lance_Bass,,1,Source,62,0.00002,0.012594
Joel_Kroeker,Joel_Kroeker,,1,Source,62,0.00002,0.012594
Joe_Lamont,Joe_Lamont,,1,Source,10,0.000019,0.00826
Nyzzy_Nyce,Nyzzy_Nyce,,1,Source,90,0.000022,0.004706
Professor_Elemental,Professor_Elemental,,2,Source,90,0.000022,0.004706
Bikram_Singh,Bikram_Singh,,1,Source,50,0.000025,0.000156
Ernestine_Anderson,Ernestine_Anderson,,2,Source,47,0.00003,0.008031
David_Newman,David_Newman,,3,Source,50,0.000042,0.001247
Darryl_Worley,Darryl_Worley,,1,Source,143,0.000023,0.006931
James_Wesley,James_Wesley,,1,Source,143,0.000023,0.006931
Mea_Fisher,Mea_Fisher,,3,Source,62,0.000027,0.001568
Leona_Philippo,Leona_Philippo,,2,Source,62,0.000029,0.020482
alternative_rock,alternative_rock,,1152,; Target,149,0.011744,0.250472
Edith_Bliss,Edith_Bliss,,1,Source,62,0.00002,0.012594
Alexander_Tucker,Alexander_Tucker,,4,Source,10,0.000045,0.005451
Kinetics,Kinetics,,1,Source,90,0.000022,0.004706
Minerva_Herrera,Minerva_Herrera,,3,Source,50,0.000029,0.004869
Jackie_Jackson,Jackie_Jackson,,3,Source,62,0.000038,0.025558
Karen_Knowles,Karen_Knowles,,1,Source,62,0.000019,0.000535
Kenny_Lovelace,Kenny_Lovelace,,1,Source,143,0.000019,0.001352
James_Hunter,James_Hunter,,2,Source,9,0.000028,0.008413
JJ_Heller,JJ_Heller,,2,Source,45,0.000031,0.00503
Carrie_Underwood,Carrie_Underwood,,3,Source,143,0.000043,0.008154
Arno_Santamaria,Arno_Santamaria,,2,Source,46,0.000032,0.000602
Wendy_Saddington,Wendy_Saddington,,3,Source,47,0.000039,0.013108
Sean_Costello,Sean_Costello,,2,Source,47,0.000028,0.008911
Meek_Mill,Meek_Mill,,1,Source,90,0.000022,0.004706
DJ_Paul,DJ_Paul,,2,Source,90,0.000033,0.004871
Divine_Styler,Divine_Styler,,3,Source,149,0.000041,0.000752
Crystal_Lewis,Crystal_Lewis,,2,Source,45,0.000031,0.002207
brazilian_rock,brazilian_rock,,8,; Target,46,0.000087,0.001547
Wendell_Hall,Wendell_Hall,,3,Source,143,0.000046,0.011302
Dustie_Waring,Dustie_Waring,,6,Source,31,0.00006,0.002035
Donn_Reynolds,Donn_Reynolds,,2,Source,143,0.000033,0.007147
Lisette_Melendez,Lisette_Melendez,,3,Source,62,0.000038,0.001452
Top_Dog,Top_Dog,,1,Source,90,0.000022,0.004706
Susaye_Greene,Susaye_Greene,,4,Source,62,0.000047,0.022234
Sally_Barker,Sally_Barker,,6,Source,10,0.000049,0.014338
KatieJane_Garside,KatieJane_Garside,,4,Source,149,0.000043,0.00637
Abigail,Abigail,,4,Source,62,0.000046,0.001916
Deitra_Farr,Deitra_Farr,,3,Source,62,0.000038,0.010635
Bonnie_Hayes,Bonnie_Hayes,,2,Source,149,0.000028,0.00955
Chad_Klinger,Chad_Klinger,,1,Source,143,0.000023,0.006931
Matt_Andersen,Matt_Andersen,,1,Source,47,0.000019,0.003835
C.J._Lewis,C.J._Lewis,,1,Source,84,0.000019,0.000687
Max_B,Max_B,,1,Source,90,0.000022,0.004706
Christer_BjÃ¶rkman,Christer_BjÃ¶rkman,,1,Source,62,0.000021,0.000337
smooth_soul,smooth_soul,,6,; Target,62,0.000067,0.001775
Bobby_Radcliff,Bobby_Radcliff,,3,Source,47,0.000039,0.01592
Benji_Madden,Benji_Madden,,3,Source,149,0.000035,0.007313
Everlast,Everlast,,4,Source,47,0.000055,0.023732
Veronique_Chevalier,Veronique_Chevalier,,6,Source,143,0.000051,0.000675
Daz_Sampson,Daz_Sampson,,2,Source,62,0.000031,0.006255
Carole_King,Carole_King,,3,Source,9,0.000029,0.013469
Derri_Daugherty,Derri_Daugherty,,1,Source,149,0.000018,0.003889
Duane_Allen,Duane_Allen,,1,Source,143,0.000023,0.006931
Slim_Harpo,Slim_Harpo,,1,Source,47,0.000019,0.003835
Jaymes_Young,Jaymes_Young,,3,Source,149,0.000036,0.005775
Joey_Kitson,Joey_Kitson,,4,Source,10,0.000048,0.01694
Steve_Farmer,Steve_Farmer,,6,Source,31,0.000059,0.006579
Richie_Birkenhead,Richie_Birkenhead,,8,Source,10,0.000079,0.014533
Celph_Titled,Celph_Titled,,1,Source,90,0.000022,0.004706
Michelle_Featherstone,Michelle_Featherstone,,2,Source,10,0.000029,0.013139
Raul_Malo,Raul_Malo,,9,Source,143,0.000086,0.002846
Alex_Wolff,Alex_Wolff,,4,Source,62,0.00005,0.021559
Rozz_Williams,Rozz_Williams,,9,Source,149,0.000086,0.004323
G.NA,G.NA,,1,Source,63,0.000021,0.000232
Diamond_Rings,Diamond_Rings,,5,Source,149,0.000055,0.017636
Danny_Gatton,Danny_Gatton,,3,Source,143,0.000039,0.008706
Geoff_Tate,Geoff_Tate,,5,Source,31,0.00005,0.00617
Stevie_Wright,Stevie_Wright,,2,Source,143,0.000029,0.013946
Makeba_Riddick,Makeba_Riddick,,3,Source,62,0.000038,0.020694
Alex_Weir,Alex_Weir,,4,Source,62,0.000046,0.027158
Anna_Calvi,Anna_Calvi,,6,Source,149,0.000061,0.008429
Nickelz,Nickelz,,1,Source,90,0.000022,0.004706
Leah_Song,Leah_Song,,4,Source,62,0.000047,0.005685
B._W._Stevenson,B._W._Stevenson,,3,Source,143,0.00003,0.001223
Billy_Preston,Billy_Preston,,5,Source,62,0.000055,0.024549
Chris_Akinyemi,Chris_Akinyemi,,4,Source,50,0.000043,0.017459
Brandon_Rike,Brandon_Rike,,4,Source,149,0.000046,0.00742
Travis_Bracht,Travis_Bracht,,1,Source,31,0.000018,0.002672
Ellen_Benediktson,Ellen_Benediktson,,3,Source,62,0.000036,0.002536
Ciara_Newell,Ciara_Newell,,1,Source,62,0.00002,0.012594
Carolyn_Wonderland,Carolyn_Wonderland,,1,Source,47,0.000019,0.003835
Declan_O'Rourke,Declan_O'Rourke,,3,Source,10,0.000038,0.013545
Paul_Yandell,Paul_Yandell,,2,Source,10,0.000034,0.00708
Tommy_Ridgley,Tommy_Ridgley,,2,Source,47,0.000029,0.011723
Phil_King,Phil_King,,4,Source,149,0.000046,0.01251
